,Month,Scheduled Operator,Country to/from,Passengers In,Freight In,Mail In,Passengers Out,Freight Out,Mail Out,Year,Continentes,month_idx
751,2009-08-01,Qantas Airways,Indonesia,2828.0,66.596,0.0,2809.0,78.979,3.444,2009,Asia,8
752,2009-08-01,Qantas Airways,Japan,5782.0,126.888,28.427,6401.0,135.384,36.451,2009,Asia,8
753,2009-08-01,Qantas Airways,Malaysia,0.0,0.0,0.0,0.0,103.306,0.0,2009,Asia,8
754,2009-08-01,Qantas Airways,New Caledonia,2426.0,1.076,0.295,1894.0,52.703,5.051,2009,Oceania,8
755,2009-08-01,Qantas Airways,New Zealand,45389.0,938.873,0.095,45223.0,1405.182,157.434,2009,Oceania,8
756,2009-08-01,Qantas Airways,Papua New Guinea,0.0,0.0,0.0,0.0,5.713,0.0,2009,Oceania,8
757,2009-08-01,Qantas Airways,Philippines,3462.0,27.768,5.391,2666.0,58.453,1.854,2009,Asia,8
758,2009-08-01,Qantas Airways,Singapore,35560.0,1563.458,77.157,33704.0,1503.332,126.297,2009,Asia,8
759,2009-08-01,Qantas Airways,South Africa,6745.0,127.348,3.525,5865.0,56.972,9.048,2009,África,8
760,2009-08-01,Qantas Airways,Thailand,2561.0,57.153,0.442,2716.0,107.973,14.013,2009,Asia,8
761,2009-08-01,Qantas Airways,United Kingdom,16555.0,325.808,66.601,17589.0,82.162,103.669,2009,Europa,8
762,2009-08-01,Qantas Airways,USA,42280.0,2519.734,177.005,48340.0,378.352,145.656,2009,América do Norte,8
763,2009-08-01,Qantas Airways,Vietnam,0.0,0.0,0.0,0.0,0.755,0.0,2009,Asia,8
764,2009-08-01,Royal Brunei Airlines,Brunei,5024.0,69.349,0.156,4677.0,96.436,0.0,2009,Asia,8
765,2009-08-01,Royal Brunei Airlines,New Zealand,1417.0,54.629,0.0,1067.0,122.171,0.0,2009,Oceania,8
766,2009-08-01,Singapore Airlines,New Zealand,0.0,94.256,0.0,0.0,351.206,0.0,2009,Oceania,8
767,2009-08-01,Singapore Airlines,Singapore,90892.0,4904.455,121.775,97623.0,3356.931,0.729,2009,Asia,8
768,2009-08-01,Solomon Airlines,Solomon Islands,985.0,7.918,0.0,1005.0,15.413,0.0,2009,Oceania,8
769,2009-08-01,South African Airways,South Africa,4314.0,31.211,1.101,3770.0,102.796,2.078,2009,África,8
770,2009-08-01,Tasman Cargo Airlines,New Zealand,0.0,271.048,0.0,0.0,243.713,0.0,2009,Oceania,8
771,2009-08-01,Thai Airways International,Thailand,41333.0,2110.0,116.361,37984.0,1279.466,3.809,2009,Asia,8
772,2009-08-01,Tiger Airways,Singapore,4800.0,0.0,0.0,5016.0,0.0,0.0,2009,Asia,8
773,2009-08-01,United Airlines,USA,17735.0,53.551,65.453,20350.0,395.957,4.785,2009,América do Norte,8
774,2009-08-01,United Parcel Service,Singapore,0.0,0.0,0.0,0.0,15.0,0.0,2009,Asia,8
775,2009-08-01,United Parcel Service,USA,0.0,1338.525,0.0,0.0,0.0,0.0,2009,América do Norte,8
776,2009-08-01,V Australia,USA,10380.0,351.143,14.147,11113.0,94.573,0.0,2009,América do Norte,8
777,2009-08-01,Vietnam Airlines,Vietnam,7620.0,292.709,0.0,5833.0,47.725,0.0,2009,Asia,8
778,2009-08-01,Virgin Atlantic Airways,Hong Kong,4195.0,518.835,0.0,4110.0,195.08,0.0,2009,Asia,8
779,2009-08-01,Virgin Atlantic Airways,United Kingdom,1958.0,33.043,0.0,2338.0,42.235,0.0,2009,Europa,8
780,2009-08-01,Virgin Australia,Fiji,10744.0,9.383,0.0,10817.0,27.445,0.0,2009,Oceania,8
781,2009-08-01,Virgin Australia,Indonesia,12493.0,0.0,0.0,11215.0,0.0,0.0,2009,Asia,8
782,2009-08-01,Virgin Australia,New Zealand,32431.0,60.776,0.0,35329.0,35.705,0.0,2009,Oceania,8
783,2009-08-01,Virgin Australia,Papua New Guinea,1394.0,0.0,0.0,1390.0,6.794,0.0,2009,Oceania,8
784,2009-08-01,Virgin Australia,Solomon Islands,714.0,0.0,0.0,711.0,6.963,0.0,2009,Oceania,8
785,2009-08-01,Virgin Australia,Tonga,1076.0,1.654,0.0,1092.0,1.353,0.0,2009,Oceania,8
786,2009-08-01,Virgin Australia,Vanuatu,2739.0,5.428,0.0,2573.0,7.279,0.0,2009,Oceania,8
787,2009-08-01,Virgin Samoa,Samoa,1455.0,6.364,0.0,1871.0,1.626,0.0,2009,Oceania,8
788,2009-09-01,Aerolineas Argentinas,Argentina,1542.0,15.406,0.8,1826.0,14.995,0.0,2009,América do Sul,9
789,2009-09-01,Aerolineas Argentinas,New Zealand,1292.0,39.529,0.0,1581.0,60.446,0.0,2009,Oceania,9
790,2009-09-01,Air Austral,France,78.0,0.65,0.0,70.0,3.787,0.0,2009,Europa,9
791,2009-09-01,Air Austral,Réunion,592.0,1.479,0.0,836.0,6.604,0.0,2009,África,9
792,2009-09-01,Air Caledonie,New Caledonia,3721.0,1.348,0.435,3767.0,105.066,2.366,2009,Oceania,9
793,2009-09-01,Air Canada,Canada,6893.0,229.11,0.206,5268.0,190.214,0.059,2009,América do Norte,9
794,2009-09-01,Air Canada,USA,0.0,0.0,0.0,0.0,0.0,0.0,2009,América do Norte,9
795,2009-09-01,Air China,China,9159.0,279.349,40.089,8912.0,93.982,21.669,2009,Asia,9
796,2009-09-01,Air Mauritius,Mauritius,1118.0,23.349,0.001,1237.0,43.215,0.0,2009,África,9
797,2009-09-01,Air New Zealand,Cook Islands,33.0,0.0,0.0,25.0,0.275,0.0,2009,Oceania,9
798,2009-09-01,Air New Zealand,New Zealand,83745.0,1499.086,301.834,83936.0,1638.479,5.623,2009,Oceania,9
799,2009-09-01,Air Niugini,Papua New Guinea,8270.0,81.444,1.26,8434.0,252.665,15.245,2009,Oceania,9
800,2009-09-01,Air Pacific,Fiji,18904.0,341.403,2.092,19891.0,207.768,9.23,2009,Oceania,9
801,2009-09-01,Air Vanuatu,Vanuatu,4196.0,27.404,0.0,4713.0,45.169,0.0,2009,Oceania,9
802,2009-09-01,AirAsia X,Malaysia,22253.0,132.152,0.0,23553.0,52.881,0.0,2009,Asia,9
803,2009-09-01,Airlines PNG,Papua New Guinea,424.0,4.86,0.015,429.0,4.433,0.01,2009,Oceania,9
804,2009-09-01,Asiana Airlines,"Korea, Republic of",5501.0,227.399,32.697,6313.0,93.389,0.0,2009,Asia,9
805,2009-09-01,British Airways,Singapore,2109.0,129.619,0.0,2038.0,159.628,0.0,2009,Asia,9
806,2009-09-01,British Airways,Thailand,3731.0,27.614,0.0,2540.0,27.81,0.0,2009,Asia,9
807,2009-09-01,British Airways,United Kingdom,9163.0,325.911,61.926,9284.0,80.322,0.0,2009,Europa,9
808,2009-09-01,Cargolux Airlines Intl,Luxembourg,0.0,108.767,0.0,0.0,0.0,0.0,2009,Europa,9
809,2009-09-01,Cargolux Airlines Intl,New Zealand,0.0,0.0,0.0,0.0,61.041,0.0,2009,Oceania,9
810,2009-09-01,Cargolux Airlines Intl,Singapore,0.0,46.124,0.0,0.0,0.0,0.0,2009,Asia,9
811,2009-09-01,Cargolux Airlines Intl,USA,0.0,0.0,0.0,0.0,81.578,0.0,2009,América do Norte,9
812,2009-09-01,Cathay Pacific Airways,Hong Kong,54367.0,3444.974,208.365,51094.0,2455.0,33.752,2009,Asia,9
813,2009-09-01,China Airlines,Taiwan,6315.0,211.099,36.926,6802.0,33.697,0.118,2009,Asia,9
814,2009-09-01,China Eastern Airlines,China,4570.0,122.003,10.015,5397.0,82.045,0.061,2009,Asia,9
815,2009-09-01,China Southern Airlines,China,4340.0,279.678,26.629,4616.0,9.348,25.894,2009,Asia,9
816,2009-09-01,Continental Micronesia,Guam,1696.0,0.102,0.002,1721.0,1.286,0.012,2009,Oceania,9
817,2009-09-01,Delta Air Lines,USA,5726.0,426.957,15.965,5578.0,158.135,0.0,2009,América do Norte,9
818,2009-09-01,Emirates,New Zealand,23060.0,1003.15,0.0,19776.0,952.723,0.0,2009,Oceania,9
819,2009-09-01,Emirates,Singapore,4678.0,62.755,16.535,4483.0,402.353,0.0,2009,Asia,9
820,2009-09-01,Emirates,Thailand,1571.0,7.429,0.0,963.0,0.329,0.0,2009,Asia,9
821,2009-09-01,Emirates,United Arab Emirates,53478.0,1368.325,168.549,49197.0,2280.187,9.68,2009,Asia,9
822,2009-09-01,Etihad Airways,Singapore,250.0,40.82,0.0,223.0,118.182,0.0,2009,Asia,9
823,2009-09-01,Etihad Airways,United Arab Emirates,20920.0,899.706,42.268,19988.0,888.205,21.027,2009,Asia,9
824,2009-09-01,Eva Air,Taiwan,1750.0,110.275,5.666,2048.0,48.608,1.203,2009,Asia,9
825,2009-09-01,Federal Express Corporation,China,0.0,0.0,0.0,0.0,36.916,0.0,2009,Asia,9
826,2009-09-01,Federal Express Corporation,USA,0.0,849.005,0.0,0.0,0.0,0.0,2009,América do Norte,9
827,2009-09-01,Garuda Indonesia,Indonesia,22339.0,363.826,16.491,22787.0,100.203,0.024,2009,Asia,9
828,2009-09-01,Hawaiian Airlines,USA,2590.0,1.98,1.99,2745.0,25.171,0.015,2009,América do Norte,9
829,2009-09-01,Indonesia AirAsia,Indonesia,7586.0,0.0,0.0,8201.0,0.0,0.0,2009,Asia,9
830,2009-09-01,JALways,Japan,12929.0,253.894,129.772,12853.0,373.173,1.495,2009,Asia,9
831,2009-09-01,Jetstar,Indonesia,16103.0,196.048,0.0,16641.0,3.581,0.291,2009,Asia,9
832,2009-09-01,Jetstar,Japan,21642.0,342.109,10.683,22645.0,311.628,13.427,2009,Asia,9
833,2009-09-01,Jetstar,New Zealand,25183.0,35.237,0.0,26421.0,47.585,0.0,2009,Oceania,9
834,2009-09-01,Jetstar,Singapore,12641.0,28.5,1.497,11822.0,7.343,10.653,2009,Asia,9
835,2009-09-01,Jetstar,Thailand,6316.0,188.022,0.0,5838.0,44.265,1.241,2009,Asia,9
836,2009-09-01,Jetstar,USA,4536.0,37.051,4.03,4523.0,38.482,0.893,2009,América do Norte,9
837,2009-09-01,Jetstar,Vietnam,1499.0,5.401,0.0,1514.0,0.0,0.0,2009,Asia,9
838,2009-09-01,Korean Air,"Korea, Republic of",10925.0,785.711,105.194,12372.0,482.915,2.641,2009,Asia,9
839,2009-09-01,LAN Airlines,Chile,2778.0,138.157,3.166,3145.0,96.293,2.975,2009,América do Sul,9
840,2009-09-01,LAN Airlines,New Zealand,2492.0,41.736,0.0,2545.0,76.473,0.0,2009,Oceania,9
841,2009-09-01,Malaysia Airlines,Indonesia,367.0,0.273,0.0,292.0,6.027,0.0,2009,Asia,9
842,2009-09-01,Malaysia Airlines,Malaysia,36871.0,2565.524,17.542,39940.0,1182.9,0.0,2009,Asia,9
843,2009-09-01,Our Airline,Nauru,212.0,0.095,0.0,159.0,9.786,0.0,2009,Oceania,9
844,2009-09-01,Our Airline,Solomon Islands,26.0,0.0,0.0,27.0,0.0,0.0,2009,Oceania,9
845,2009-09-01,Pacific Air Express,Solomon Islands,0.0,3.711,0.0,0.0,33.633,0.0,2009,Oceania,9
846,2009-09-01,Philippine Airlines,Philippines,3938.0,151.644,9.882,4541.0,73.022,0.0,2009,Asia,9
847,2009-09-01,Qantas Airways,Argentina,2480.0,12.737,0.094,3017.0,31.406,0.779,2009,América do Sul,9
848,2009-09-01,Qantas Airways,China,5682.0,635.786,39.84,5154.0,153.133,3.427,2009,Asia,9
849,2009-09-01,Qantas Airways,Germany,4522.0,132.119,9.547,3692.0,23.045,42.831,2009,Europa,9
850,2009-09-01,Qantas Airways,Hong Kong,23565.0,1288.325,11.999,20051.0,397.262,33.571,2009,Asia,9
851,2009-09-01,Qantas Airways,India,253.0,24.78,0.0,296.0,4.812,0.65,2009,Asia,9
852,2009-09-01,Qantas Airways,Indonesia,4013.0,85.781,0.0,3099.0,88.138,3.502,2009,Asia,9
853,2009-09-01,Qantas Airways,Japan,7546.0,120.057,26.74,8448.0,160.231,45.013,2009,Asia,9
854,2009-09-01,Qantas Airways,New Caledonia,2080.0,0.571,0.265,2392.0,10.883,2.585,2009,Oceania,9
855,2009-09-01,Qantas Airways,New Zealand,46059.0,946.258,0.063,45597.0,1374.938,172.198,2009,Oceania,9
856,2009-09-01,Qantas Airways,Papua New Guinea,0.0,0.0,0.0,0.0,15.77,0.0,2009,Oceania,9
857,2009-09-01,Qantas Airways,Philippines,3284.0,60.609,4.236,2923.0,87.325,1.531,2009,Asia,9
858,2009-09-01,Qantas Airways,Singapore,39068.0,1514.415,94.751,39309.0,1582.202,137.291,2009,Asia,9
859,2009-09-01,Qantas Airways,South Africa,6638.0,106.114,4.519,5929.0,60.774,9.288,2009,África,9
860,2009-09-01,Qantas Airways,Thailand,2371.0,70.545,0.584,2517.0,84.219,13.65,2009,Asia,9
861,2009-09-01,Qantas Airways,United Kingdom,18925.0,362.92,70.677,17385.0,122.198,109.264,2009,Europa,9
862,2009-09-01,Qantas Airways,USA,45486.0,1971.752,191.083,48918.0,392.66,142.296,2009,América do Norte,9
863,2009-09-01,Qantas Airways,Vietnam,0.0,0.0,0.0,0.0,10.473,0.0,2009,Asia,9
864,2009-09-01,Royal Brunei Airlines,Brunei,5580.0,45.778,0.148,5413.0,98.009,0.0,2009,Asia,9
865,2009-09-01,Royal Brunei Airlines,New Zealand,1909.0,59.694,0.0,1683.0,78.423,0.0,2009,Oceania,9
866,2009-09-01,Singapore Airlines,New Zealand,0.0,121.596,0.0,0.0,347.185,0.0,2009,Oceania,9
867,2009-09-01,Singapore Airlines,Singapore,104031.0,4989.298,133.652,107061.0,3354.118,0.645,2009,Asia,9
868,2009-09-01,Solomon Airlines,Solomon Islands,1012.0,3.544,0.0,1094.0,11.19,0.0,2009,Oceania,9
869,2009-09-01,South African Airways,South Africa,5008.0,37.071,1.354,4957.0,127.956,2.843,2009,África,9
870,2009-09-01,Tasman Cargo Airlines,New Zealand,0.0,303.027,0.0,0.0,298.135,0.0,2009,Oceania,9
871,2009-09-01,Thai Airways International,Thailand,42779.0,2185.583,132.833,42296.0,1209.129,6.854,2009,Asia,9
872,2009-09-01,Tiger Airways,Singapore,3858.0,0.0,0.0,4601.0,0.0,0.0,2009,Asia,9
873,2009-09-01,United Airlines,USA,19206.0,85.879,57.756,19745.0,445.662,3.34,2009,América do Norte,9
874,2009-09-01,United Parcel Service,Singapore,0.0,0.0,0.0,0.0,26.5,0.0,2009,Asia,9
875,2009-09-01,United Parcel Service,USA,0.0,1190.417,0.0,0.0,0.0,0.0,2009,América do Norte,9
876,2009-09-01,V Australia,USA,11410.0,264.071,16.723,13120.0,185.07,0.0,2009,América do Norte,9
877,2009-09-01,Vietnam Airlines,Vietnam,6646.0,223.851,0.0,7601.0,31.419,0.0,2009,Asia,9
878,2009-09-01,Virgin Atlantic Airways,Hong Kong,4054.0,575.993,0.0,3557.0,177.365,0.0,2009,Asia,9
879,2009-09-01,Virgin Atlantic Airways,United Kingdom,2455.0,37.186,0.0,1520.0,44.264,0.0,2009,Europa,9
880,2009-09-01,Virgin Australia,Fiji,11116.0,6.055,0.0,11333.0,18.742,0.0,2009,Oceania,9
881,2009-09-01,Virgin Australia,Indonesia,10715.0,0.0,0.0,11054.0,0.0,0.0,2009,Asia,9
882,2009-09-01,Virgin Australia,New Zealand,35306.0,61.697,0.0,37724.0,31.356,0.0,2009,Oceania,9
883,2009-09-01,Virgin Australia,Papua New Guinea,1590.0,0.0,0.0,1675.0,8.325,0.0,2009,Oceania,9
884,2009-09-01,Virgin Australia,Solomon Islands,779.0,0.0,0.0,821.0,5.764,0.0,2009,Oceania,9
885,2009-09-01,Virgin Australia,Tonga,934.0,1.96,0.0,939.0,0.635,0.0,2009,Oceania,9
886,2009-09-01,Virgin Australia,Vanuatu,2736.0,13.856,0.0,3072.0,7.492,0.0,2009,Oceania,9
887,2009-09-01,Virgin Samoa,Samoa,2059.0,1.641,0.0,1651.0,2.348,0.0,2009,Oceania,9
888,2009-10-01,Aerolineas Argentinas,Argentina,2343.0,6.29,0.95,2122.0,12.438,0.0,2009,América do Sul,10
889,2009-10-01,Aerolineas Argentinas,New Zealand,1540.0,59.635,0.0,1692.0,72.25,0.0,2009,Oceania,10
890,2009-10-01,Air Austral,France,66.0,0.689,0.0,49.0,6.684,0.0,2009,Europa,10
891,2009-10-01,Air Austral,Réunion,850.0,0.748,0.0,723.0,4.655,0.0,2009,África,10
892,2009-10-01,Air Caledonie,New Caledonia,3436.0,2.384,0.519,3351.0,111.895,1.47,2009,Oceania,10
893,2009-10-01,Air Canada,Canada,7000.0,290.152,1.628,4758.0,166.597,0.029,2009,América do Norte,10
894,2009-10-01,Air China,China,11115.0,338.237,35.424,9339.0,152.568,6.084,2009,Asia,10
895,2009-10-01,Air Mauritius,Mauritius,1121.0,30.879,0.0,769.0,43.766,0.0,2009,África,10
896,2009-10-01,Air New Zealand,Cook Islands,87.0,0.0,0.0,57.0,0.0,0.0,2009,Oceania,10
897,2009-10-01,Air New Zealand,New Zealand,89181.0,1731.902,306.0,91152.0,1752.423,7.537,2009,Oceania,10
898,2009-10-01,Air Niugini,Papua New Guinea,8644.0,59.252,1.107,8085.0,250.296,15.638,2009,Oceania,10
899,2009-10-01,Air Pacific,Fiji,21705.0,378.335,2.097,20023.0,244.561,10.549,2009,Oceania,10
900,2009-10-01,Air Vanuatu,Vanuatu,4396.0,11.029,0.0,4157.0,45.616,0.0,2009,Oceania,10
901,2009-10-01,AirAsia X,Malaysia,26980.0,114.579,0.0,25541.0,47.482,0.0,2009,Asia,10
902,2009-10-01,Airlines PNG,Papua New Guinea,442.0,0.764,0.016,411.0,4.117,0.012,2009,Oceania,10
903,2009-10-01,Asiana Airlines,"Korea, Republic of",8853.0,158.502,45.583,6994.0,121.663,0.0,2009,Asia,10
904,2009-10-01,British Airways,Singapore,2425.0,174.491,0.0,1666.0,190.414,0.0,2009,Asia,10
905,2009-10-01,British Airways,Thailand,3646.0,53.354,0.0,2508.0,29.333,0.0,2009,Asia,10
906,2009-10-01,British Airways,United Kingdom,10694.0,305.229,59.008,6514.0,110.939,0.0,2009,Europa,10
907,2009-10-01,Cargolux Airlines Intl,Luxembourg,0.0,172.68,0.0,0.0,0.0,0.0,2009,Europa,10
908,2009-10-01,Cargolux Airlines Intl,New Zealand,0.0,0.0,0.0,0.0,90.586,0.0,2009,Oceania,10
909,2009-10-01,Cargolux Airlines Intl,Singapore,0.0,38.456,0.0,0.0,0.0,0.0,2009,Asia,10
910,2009-10-01,Cargolux Airlines Intl,USA,0.0,0.0,0.0,0.0,69.246,0.0,2009,América do Norte,10
911,2009-10-01,Cathay Pacific Airways,Hong Kong,62399.0,3327.485,225.297,49864.0,2571.342,34.2,2009,Asia,10
912,2009-10-01,China Airlines,Taiwan,8544.0,181.926,43.122,7482.0,54.406,0.0,2009,Asia,10
913,2009-10-01,China Eastern Airlines,China,7315.0,156.28,10.02,5815.0,80.906,0.529,2009,Asia,10
914,2009-10-01,China Southern Airlines,China,5471.0,294.145,24.333,5324.0,17.047,25.202,2009,Asia,10
915,2009-10-01,Continental Micronesia,Guam,1571.0,0.229,0.0,1555.0,1.155,0.009,2009,Oceania,10
916,2009-10-01,Delta Air Lines,USA,6804.0,330.41,28.047,5900.0,209.643,0.0,2009,América do Norte,10
917,2009-10-01,Emirates,New Zealand,26690.0,1131.095,0.0,23787.0,985.436,0.0,2009,Oceania,10
918,2009-10-01,Emirates,Singapore,5771.0,120.928,15.796,4897.0,418.925,0.0,2009,Asia,10
919,2009-10-01,Emirates,Thailand,2158.0,3.932,0.0,1231.0,0.106,0.0,2009,Asia,10
920,2009-10-01,Emirates,United Arab Emirates,67030.0,1582.231,244.316,38103.0,2019.135,0.557,2009,Asia,10
921,2009-10-01,Etihad Airways,Singapore,331.0,69.578,0.0,192.0,136.935,0.0,2009,Asia,10
922,2009-10-01,Etihad Airways,United Arab Emirates,23693.0,928.819,65.615,13812.0,889.665,20.362,2009,Asia,10
923,2009-10-01,Eva Air,Taiwan,2894.0,136.281,6.486,2383.0,48.103,1.137,2009,Asia,10
924,2009-10-01,Federal Express Corporation,China,0.0,0.0,0.0,0.0,10.345,0.0,2009,Asia,10
925,2009-10-01,Federal Express Corporation,USA,0.0,815.878,0.0,0.0,0.0,0.0,2009,América do Norte,10
926,2009-10-01,Garuda Indonesia,Indonesia,24955.0,492.417,14.518,22886.0,113.105,0.024,2009,Asia,10
927,2009-10-01,Hawaiian Airlines,USA,2908.0,1.29,2.425,2749.0,27.952,0.0,2009,América do Norte,10
928,2009-10-01,Indonesia AirAsia,Indonesia,8613.0,0.0,0.0,7650.0,0.0,0.0,2009,Asia,10
929,2009-10-01,JALways,Japan,14313.0,237.774,178.819,11564.0,402.594,1.444,2009,Asia,10
930,2009-10-01,Jetstar,Indonesia,17416.0,309.864,0.0,16590.0,12.885,0.334,2009,Asia,10
931,2009-10-01,Jetstar,Japan,19163.0,541.242,6.944,18044.0,194.472,14.616,2009,Asia,10
932,2009-10-01,Jetstar,New Zealand,27285.0,31.416,0.0,28239.0,47.01,0.0,2009,Oceania,10
933,2009-10-01,Jetstar,Singapore,13054.0,43.694,4.082,10890.0,7.491,10.547,2009,Asia,10
934,2009-10-01,Jetstar,Thailand,7126.0,197.855,0.0,5777.0,34.069,1.157,2009,Asia,10
935,2009-10-01,Jetstar,USA,4773.0,62.896,5.085,4450.0,29.856,0.845,2009,América do Norte,10
936,2009-10-01,Jetstar,Vietnam,1467.0,9.809,0.0,1679.0,0.207,0.0,2009,Asia,10
937,2009-10-01,Korean Air,"Korea, Republic of",14559.0,712.13,102.683,11144.0,390.845,2.129,2009,Asia,10
938,2009-10-01,LAN Airlines,Chile,2955.0,193.017,3.678,2690.0,101.678,3.218,2009,América do Sul,10
939,2009-10-01,LAN Airlines,New Zealand,2404.0,47.174,0.0,2910.0,61.033,0.0,2009,Oceania,10
940,2009-10-01,Malaysia Airlines,Indonesia,332.0,1.196,0.0,349.0,41.951,0.0,2009,Asia,10
941,2009-10-01,Malaysia Airlines,Malaysia,44862.0,3218.832,16.12,35880.0,1170.512,0.0,2009,Asia,10
942,2009-10-01,Our Airline,Nauru,151.0,0.092,0.0,176.0,4.93,0.0,2009,Oceania,10
943,2009-10-01,Our Airline,Solomon Islands,23.0,0.0,0.0,37.0,0.017,0.0,2009,Oceania,10
944,2009-10-01,Pacific Air Express,Solomon Islands,0.0,2.12,0.0,0.0,51.559,0.0,2009,Oceania,10
945,2009-10-01,Philippine Airlines,Philippines,5498.0,169.826,7.458,5032.0,134.665,0.0,2009,Asia,10
946,2009-10-01,Qantas Airways,Argentina,3079.0,31.738,0.0,2692.0,36.66,0.828,2009,América do Sul,10
947,2009-10-01,Qantas Airways,China,6756.0,811.624,41.103,5568.0,151.382,3.185,2009,Asia,10
948,2009-10-01,Qantas Airways,Fiji,0.0,0.0,0.0,0.0,0.0,0.0,2009,Oceania,10
949,2009-10-01,Qantas Airways,Germany,5502.0,126.86,9.504,3201.0,18.613,46.217,2009,Europa,10
950,2009-10-01,Qantas Airways,Hong Kong,27685.0,1438.553,15.762,22593.0,396.964,34.691,2009,Asia,10
951,2009-10-01,Qantas Airways,India,569.0,22.023,0.0,382.0,1.911,0.687,2009,Asia,10
952,2009-10-01,Qantas Airways,Indonesia,3401.0,97.8,0.0,3545.0,76.993,2.816,2009,Asia,10
953,2009-10-01,Qantas Airways,Japan,9249.0,166.166,32.945,8240.0,194.054,54.961,2009,Asia,10
954,2009-10-01,Qantas Airways,Macau,0.0,0.0,0.0,0.0,6.5,0.0,2009,Asia,10
955,2009-10-01,Qantas Airways,Malaysia,0.0,0.0,0.0,0.0,0.0,0.0,2009,Asia,10
956,2009-10-01,Qantas Airways,New Caledonia,2354.0,1.894,0.375,2215.0,13.112,1.763,2009,Oceania,10
957,2009-10-01,Qantas Airways,New Zealand,49400.0,1003.259,0.182,52519.0,1393.873,197.697,2009,Oceania,10
958,2009-10-01,Qantas Airways,Philippines,3664.0,35.543,5.036,3046.0,97.109,1.665,2009,Asia,10
959,2009-10-01,Qantas Airways,Singapore,44525.0,1734.749,96.932,34114.0,1632.31,151.554,2009,Asia,10
960,2009-10-01,Qantas Airways,South Africa,7541.0,91.103,4.2,6165.0,58.267,10.149,2009,África,10
961,2009-10-01,Qantas Airways,Thailand,4016.0,76.011,0.445,2768.0,71.189,13.602,2009,Asia,10
962,2009-10-01,Qantas Airways,United Kingdom,18789.0,446.478,85.211,14213.0,120.398,124.427,2009,Europa,10
963,2009-10-01,Qantas Airways,USA,53088.0,2313.898,210.574,45164.0,335.114,158.87,2009,América do Norte,10
964,2009-10-01,Qantas Airways,Vietnam,0.0,0.0,0.0,0.0,17.691,0.0,2009,Asia,10
965,2009-10-01,Royal Brunei Airlines,Brunei,6824.0,64.937,0.087,4751.0,122.827,0.0,2009,Asia,10
966,2009-10-01,Royal Brunei Airlines,New Zealand,1855.0,46.844,0.0,2194.0,85.382,0.0,2009,Oceania,10
967,2009-10-01,Singapore Airlines,New Zealand,0.0,151.837,0.0,0.0,496.686,0.0,2009,Oceania,10
968,2009-10-01,Singapore Airlines,Singapore,123210.0,5688.529,124.459,103858.0,3802.459,0.797,2009,Asia,10
969,2009-10-01,Solomon Airlines,Solomon Islands,1293.0,1.359,0.0,1201.0,11.777,0.0,2009,Oceania,10
970,2009-10-01,South African Airways,South Africa,5163.0,36.529,1.458,4220.0,198.837,2.125,2009,África,10
971,2009-10-01,Tasman Cargo Airlines,New Zealand,0.0,260.722,0.0,0.0,288.347,0.0,2009,Oceania,10
972,2009-10-01,Thai Airways International,Thailand,49075.0,2350.233,129.92,39936.0,1319.14,5.862,2009,Asia,10
973,2009-10-01,Tiger Airways,Singapore,5052.0,0.0,0.0,4977.0,0.0,0.0,2009,Asia,10
974,2009-10-01,United Airlines,USA,22472.0,20.483,64.616,18799.0,463.82,7.066,2009,América do Norte,10
975,2009-10-01,United Parcel Service,Singapore,0.0,0.0,0.0,0.0,40.7,0.0,2009,Asia,10
976,2009-10-01,United Parcel Service,USA,0.0,1523.099,0.0,0.0,0.0,0.0,2009,América do Norte,10
977,2009-10-01,V Australia,USA,15473.0,186.518,16.551,11882.0,239.927,0.0,2009,América do Norte,10
978,2009-10-01,Vietnam Airlines,Vietnam,9192.0,257.308,0.0,6726.0,26.107,0.0,2009,Asia,10
979,2009-10-01,Virgin Atlantic Airways,Hong Kong,5622.0,603.748,0.0,4356.0,175.784,0.0,2009,Asia,10
980,2009-10-01,Virgin Atlantic Airways,United Kingdom,2864.0,26.065,0.0,2133.0,40.587,0.0,2009,Europa,10
981,2009-10-01,Virgin Australia,Fiji,12843.0,9.957,0.0,11702.0,23.946,0.0,2009,Oceania,10
982,2009-10-01,Virgin Australia,Indonesia,12860.0,0.0,0.0,11762.0,0.0,0.0,2009,Asia,10
983,2009-10-01,Virgin Australia,New Zealand,36590.0,74.098,0.0,40916.0,32.846,0.0,2009,Oceania,10
984,2009-10-01,Virgin Australia,Papua New Guinea,1406.0,0.0,0.0,1315.0,7.678,0.0,2009,Oceania,10
985,2009-10-01,Virgin Australia,Solomon Islands,714.0,0.0,0.0,737.0,8.415,0.0,2009,Oceania,10
986,2009-10-01,Virgin Australia,Tonga,863.0,0.978,0.0,801.0,2.452,0.0,2009,Oceania,10
987,2009-10-01,Virgin Australia,Vanuatu,3074.0,1.463,0.0,2863.0,8.522,0.0,2009,Oceania,10
