,Month,Passengers In,Freight In,Passengers Out,Freight Out
13147,2019-04-01,4097.0,208.991,4317.0,39.128
13148,2019-04-01,0.0,0.0,0.0,1049.94
13149,2019-04-01,0.0,752.877,0.0,388.052
13150,2019-04-01,0.0,1086.592,0.0,0.0
13151,2019-04-01,20873.0,245.476,23540.0,183.64
13152,2019-04-01,22656.0,567.642,26031.0,657.901
13153,2019-04-01,10927.0,501.85,12254.0,333.662
13154,2019-04-01,9303.0,158.472,10179.0,197.269
13155,2019-04-01,13873.0,3.631,14223.0,0.006
13156,2019-04-01,7751.0,356.328,8241.0,283.388
13157,2019-04-01,3732.0,0.18,3509.0,0.167
13158,2019-04-01,58906.0,387.912,60021.0,3.754
13159,2019-04-01,19325.0,137.682,17613.0,10.162
13160,2019-04-01,38454.0,1.806,36431.0,13.001
13161,2019-04-01,1805.0,31.865,1960.0,13.581
13162,2019-04-01,11553.0,212.698,11874.0,59.712
13163,2019-04-01,8780.0,65.791,8092.0,18.268
13164,2019-04-01,7379.0,262.542,7470.0,7.309
13165,2019-04-01,3735.0,2.179,3536.0,0.633
13166,2019-04-01,10198.0,108.376,11530.0,176.092
13167,2019-04-01,6947.0,184.841,6133.0,277.785
13168,2019-04-01,2786.0,33.944,3251.0,71.594
13169,2019-04-01,45820.0,1786.957,45312.0,1671.146
13170,2019-04-01,5794.0,0.0,7433.0,0.0
13171,2019-04-01,8199.0,0.0,7952.0,0.0
13172,2019-04-01,715.0,8.377,799.0,24.985
13173,2019-04-01,0.0,0.0,0.0,33.891
13174,2019-04-01,0.0,0.364,0.0,26.51
13175,2019-04-01,14960.0,57.893,16059.0,338.509
13176,2019-04-01,0.0,0.0,0.0,136.041
13177,2019-04-01,0.0,336.916,0.0,31.056
13178,2019-04-01,0.0,322.487,0.0,0.0
13179,2019-04-01,5528.0,31.329,5423.0,0.994
13180,2019-04-01,11060.0,263.758,11342.0,791.0
13181,2019-04-01,1751.0,0.08,1987.0,0.185
13182,2019-04-01,27973.0,882.058,29096.0,686.353
13183,2019-04-01,14382.0,198.038,15593.0,188.963
13184,2019-04-01,28220.0,405.452,27976.0,201.231
13185,2019-04-01,0.0,0.0,0.0,12.1
13186,2019-04-01,3111.0,1.147,2860.0,0.354
13187,2019-04-01,79692.0,632.412,79107.0,986.454
13188,2019-04-01,4418.0,0.0,4149.0,10.445
13189,2019-04-01,6389.0,81.496,5964.0,50.102
13190,2019-04-01,45453.0,998.011,45556.0,897.906
13191,2019-04-01,6736.0,174.994,6951.0,14.773
13192,2019-04-01,6486.0,175.92,5988.0,78.283
13193,2019-04-01,10751.0,230.481,12905.0,10.363
13194,2019-04-01,54614.0,1525.096,64395.0,183.297
13195,2019-04-01,44220.0,1129.096,61871.0,1253.769
13196,2019-04-01,4823.0,188.021,5750.0,345.132
13197,2019-04-01,1173.0,0.0,1170.0,3.489
13198,2019-04-01,25097.0,235.778,26513.0,93.592
13199,2019-04-01,5214.0,94.591,5694.0,118.671
13200,2019-04-01,4881.0,25.002,5581.0,6.523
13201,2019-04-01,2507.0,123.219,2139.0,597.533
13202,2019-04-01,142098.0,6645.614,148021.0,6531.819
13203,2019-04-01,1512.0,6.525,1302.0,16.655
13204,2019-04-01,6403.0,85.412,6797.0,293.983
13205,2019-04-01,7719.0,208.139,7043.0,280.07
13206,2019-04-01,0.0,499.192,0.0,634.953
13207,2019-04-01,32751.0,1121.607,34645.0,999.043
13208,2019-04-01,1419.0,45.733,1351.0,51.445
13209,2019-04-01,19035.0,352.467,21344.0,750.286
13210,2019-04-01,0.0,0.0,0.0,269.353
13211,2019-04-01,0.0,0.0,0.0,157.145
13212,2019-04-01,0.0,0.0,0.0,210.47
13213,2019-04-01,0.0,1159.872,0.0,0.0
13214,2019-04-01,17103.0,891.357,17731.0,428.076
13215,2019-04-01,11163.0,12.133,11135.0,33.319
13216,2019-04-01,13387.0,436.878,13305.0,448.565
13217,2019-04-01,11416.0,19.239,12910.0,0.229
13218,2019-04-01,60809.0,50.737,54959.0,45.692
13219,2019-04-01,1176.0,0.0,1195.0,5.506
13220,2019-04-01,587.0,0.0,577.0,8.265
13221,2019-04-01,1023.0,0.607,822.0,0.559
13222,2019-04-01,20317.0,455.934,24690.0,814.444
13223,2019-04-01,2348.0,2.108,2449.0,6.557
13224,2019-04-01,1682.0,0.601,1942.0,0.49
13225,2019-04-01,9689.0,473.108,9692.0,568.851
13226,2019-05-01,3996.0,5.11,3786.0,97.677
13227,2019-05-01,13557.0,467.047,18280.0,216.513
13228,2019-05-01,11015.0,167.958,14577.0,333.721
13229,2019-05-01,7963.0,97.471,6119.0,95.542
13230,2019-05-01,2040.0,54.528,2088.0,77.833
13231,2019-05-01,999.0,0.025,1229.0,10.055
13232,2019-05-01,106655.0,2037.263,98583.0,2054.73
13233,2019-05-01,5596.0,45.308,5339.0,302.235
13234,2019-05-01,4442.0,5.407,3954.0,35.4
13235,2019-05-01,46475.0,674.43,38083.0,709.243
13236,2019-05-01,5089.0,396.117,5580.0,501.925
13237,2019-05-01,8482.0,7.966,7776.0,238.715
13238,2019-05-01,7121.0,138.553,7227.0,135.097
13239,2019-05-01,2971.0,0.0,2755.0,0.0
13240,2019-05-01,2899.0,123.263,2712.0,162.5
13241,2019-05-01,2729.0,8.351,3079.0,219.916
13242,2019-05-01,3132.0,345.889,4979.0,108.764
13243,2019-05-01,71332.0,2780.002,78268.0,3382.171
13244,2019-05-01,12165.0,221.891,10027.0,497.508
13245,2019-05-01,3278.0,32.871,3617.0,90.47
13246,2019-05-01,12914.0,351.265,14138.0,716.84
13247,2019-05-01,32392.0,1018.393,33800.0,1565.496
13248,2019-05-01,45571.0,1552.412,45594.0,1623.555
13249,2019-05-01,8471.0,243.344,7377.0,406.594
13250,2019-05-01,215.0,0.0,179.0,5.341
13251,2019-05-01,0.0,0.0,0.0,265.6
13252,2019-05-01,6621.0,270.474,5906.0,87.048
13253,2019-05-01,8219.0,1.227,6551.0,316.344
13254,2019-05-01,5104.0,0.0,3901.0,35.025
13255,2019-05-01,74475.0,2779.953,99269.0,3177.525
13256,2019-05-01,0.0,375.969,0.0,0.0
13257,2019-05-01,31958.0,960.754,51096.0,1109.972
13258,2019-05-01,4676.0,232.923,4312.0,80.808
13259,2019-05-01,0.0,0.0,0.0,1272.257
13260,2019-05-01,0.0,914.58,0.0,435.591
13261,2019-05-01,0.0,1122.364,0.0,0.0
13262,2019-05-01,20347.0,254.523,20470.0,240.411
13263,2019-05-01,20888.0,456.829,19590.0,917.754
13264,2019-05-01,9082.0,611.89,9350.0,416.947
13265,2019-05-01,10546.0,139.22,10385.0,221.66
13266,2019-05-01,14199.0,5.879,13631.0,0.0
13267,2019-05-01,8473.0,326.318,10236.0,308.62
13268,2019-05-01,3068.0,1.281,2605.0,1.226
13269,2019-05-01,64134.0,304.961,64190.0,2.969
13270,2019-05-01,14024.0,107.605,16315.0,91.778
13271,2019-05-01,27676.0,3.933,26503.0,9.896
13272,2019-05-01,2618.0,31.943,2321.0,27.002
13273,2019-05-01,10392.0,233.741,11075.0,55.852
13274,2019-05-01,10598.0,69.714,9251.0,17.966
13275,2019-05-01,6452.0,229.732,6401.0,21.825
13276,2019-05-01,3944.0,2.959,3585.0,0.785
13277,2019-05-01,10774.0,101.013,11199.0,255.623
13278,2019-05-01,6503.0,139.119,5632.0,268.238
13279,2019-05-01,2445.0,19.343,2720.0,71.97
13280,2019-05-01,45669.0,1939.389,38056.0,1668.381
13281,2019-05-01,0.0,0.0,0.0,72.399
13282,2019-05-01,6624.0,0.0,7488.0,0.0
13283,2019-05-01,7943.0,0.0,5701.0,0.0
13284,2019-05-01,764.0,1.154,552.0,28.023
13285,2019-05-01,0.0,0.0,0.0,39.396
13286,2019-05-01,0.0,0.0,0.0,1.247
13287,2019-05-01,14407.0,92.481,11761.0,403.504
13288,2019-05-01,0.0,0.0,0.0,158.809
13289,2019-05-01,0.0,389.545,0.0,79.423
13290,2019-05-01,0.0,286.403,0.0,0.0
13291,2019-05-01,4169.0,25.901,4082.0,2.917
13292,2019-05-01,11462.0,325.713,11589.0,867.072
13293,2019-05-01,1571.0,0.02,1834.0,0.274
13294,2019-05-01,25280.0,939.585,26368.0,872.786
13295,2019-05-01,15530.0,204.047,14560.0,96.323
13296,2019-05-01,27308.0,349.709,28774.0,170.985
13297,2019-05-01,0.0,0.0,0.0,213.795
13298,2019-05-01,2828.0,0.986,2134.0,0.766
13299,2019-05-01,69455.0,673.527,63949.0,1443.621
13300,2019-05-01,4321.0,0.141,3966.0,11.805
13301,2019-05-01,6080.0,119.768,5223.0,69.422
13302,2019-05-01,44944.0,1030.036,44691.0,1118.714
13303,2019-05-01,5804.0,136.715,6189.0,21.255
13304,2019-05-01,5795.0,228.954,5997.0,115.527
13305,2019-05-01,10377.0,231.148,13377.0,11.568
13306,2019-05-01,61168.0,1686.224,61930.0,194.047
13307,2019-05-01,40025.0,1233.603,64307.0,1569.867
13308,2019-05-01,3587.0,176.262,4583.0,429.26
13309,2019-05-01,1423.0,1.76,1268.0,3.574
13310,2019-05-01,20786.0,111.347,19017.0,101.063
13311,2019-05-01,3727.0,73.995,4551.0,105.873
13312,2019-05-01,4794.0,20.557,5550.0,9.269
13313,2019-05-01,1787.0,194.487,1028.0,716.533
13314,2019-05-01,136627.0,6858.609,137834.0,8143.625
13315,2019-05-01,1618.0,7.151,1508.0,28.609
13316,2019-05-01,5406.0,134.97,5655.0,257.707
13317,2019-05-01,7543.0,195.836,5963.0,388.861
13318,2019-05-01,0.0,552.079,0.0,627.933
13319,2019-05-01,29246.0,1212.103,33209.0,1173.051
13320,2019-05-01,1352.0,44.665,1135.0,54.174
13321,2019-05-01,20030.0,372.286,19763.0,828.869
13322,2019-05-01,0.0,0.0,0.0,308.88
13323,2019-05-01,0.0,0.0,0.0,206.754
13324,2019-05-01,0.0,0.0,0.0,254.656
13325,2019-05-01,0.0,1233.517,0.0,0.0
13326,2019-05-01,15309.0,783.992,14241.0,564.449
13327,2019-05-01,11258.0,15.054,11401.0,36.338
13328,2019-05-01,9520.0,485.209,10539.0,554.514
13329,2019-05-01,13685.0,23.691,15138.0,0.084
13330,2019-05-01,46046.0,52.103,41964.0,51.835
13331,2019-05-01,1130.0,0.0,1059.0,4.881
13332,2019-05-01,483.0,0.0,699.0,14.806
13333,2019-05-01,1020.0,1.142,1132.0,0.366
13334,2019-05-01,21920.0,450.543,20892.0,838.708
13335,2019-05-01,1814.0,2.358,1885.0,10.452
13336,2019-05-01,1621.0,0.378,1647.0,1.697
13337,2019-05-01,7969.0,376.577,8160.0,503.391
13338,2019-06-01,4001.0,2.47,5143.0,87.137
13339,2019-06-01,16202.0,494.896,18943.0,217.363
13340,2019-06-01,10001.0,168.749,14746.0,263.432
13341,2019-06-01,8144.0,98.748,7827.0,141.453
13342,2019-06-01,1680.0,51.169,2100.0,34.158
13343,2019-06-01,813.0,0.13,1035.0,8.4
13344,2019-06-01,97852.0,2051.051,101292.0,2028.016
13345,2019-06-01,5862.0,33.773,6268.0,296.818
13346,2019-06-01,4932.0,2.69,6009.0,33.662
13347,2019-06-01,34656.0,653.966,45329.0,574.176
13348,2019-06-01,4065.0,364.76,5090.0,368.456
13349,2019-06-01,8156.0,2.549,7865.0,201.471
13350,2019-06-01,8204.0,144.197,8209.0,161.674
13351,2019-06-01,3357.0,0.0,4140.0,0.0
13352,2019-06-01,3211.0,165.036,3685.0,161.908
13353,2019-06-01,3274.0,10.021,2771.0,197.924
13354,2019-06-01,2506.0,266.069,3983.0,87.011
13355,2019-06-01,69626.0,2841.819,83729.0,3072.55
13356,2019-06-01,10837.0,190.633,12105.0,248.249
13357,2019-06-01,3749.0,22.468,4228.0,132.549
13358,2019-06-01,16566.0,496.277,19978.0,673.648
13359,2019-06-01,29729.0,1040.069,33752.0,1316.678
13360,2019-06-01,41960.0,1467.03,45516.0,1204.918
13361,2019-06-01,8200.0,324.655,7692.0,311.139
13362,2019-06-01,240.0,0.17,293.0,6.657
13363,2019-06-01,0.0,0.0,0.0,48.981
13364,2019-06-01,4615.0,251.201,5123.0,67.071
13365,2019-06-01,7149.0,21.358,9231.0,228.324
13366,2019-06-01,228.0,0.0,82.0,0.0
13367,2019-06-01,93533.0,2799.513,119278.0,2301.408
13368,2019-06-01,0.0,276.456,0.0,0.0
13369,2019-06-01,39179.0,871.463,53202.0,836.016
13370,2019-06-01,2840.0,113.924,3191.0,77.487
13371,2019-06-01,0.0,0.0,0.0,1749.933
13372,2019-06-01,0.0,900.108,0.0,0.0
13373,2019-06-01,0.0,1362.921,0.0,0.0
13374,2019-06-01,19771.0,295.476,23622.0,207.702
13375,2019-06-01,23945.0,630.497,32531.0,335.052
13376,2019-06-01,7581.0,423.477,10579.0,413.185
13377,2019-06-01,7637.0,151.019,9541.0,176.884
13378,2019-06-01,13677.0,4.021,14528.0,2.14
13379,2019-06-01,8696.0,496.843,10105.0,380.01
13380,2019-06-01,2439.0,1.048,2578.0,0.323
13381,2019-06-01,63721.0,268.157,64870.0,2.5
13382,2019-06-01,14196.0,92.923,13301.0,32.039
13383,2019-06-01,26533.0,2.123,28915.0,7.344
13384,2019-06-01,2800.0,20.262,3039.0,23.544
13385,2019-06-01,12292.0,274.2,12522.0,59.977
13386,2019-06-01,8944.0,100.248,11050.0,39.856
13387,2019-06-01,7233.0,261.405,8183.0,24.809
13388,2019-06-01,4033.0,2.174,4392.0,1.968
13389,2019-06-01,11050.0,91.255,11534.0,249.909
13390,2019-06-01,5469.0,265.785,5810.0,300.633
13391,2019-06-01,2657.0,19.8,2822.0,79.132
13392,2019-06-01,39370.0,1976.537,49268.0,1398.508
13393,2019-06-01,0.0,0.0,0.0,60.264
13394,2019-06-01,6849.0,0.0,8439.0,0.0
13395,2019-06-01,6859.0,0.0,8135.0,0.0
13396,2019-06-01,534.0,25.181,298.0,51.602
13397,2019-06-01,172.0,0.084,549.0,43.93
13398,2019-06-01,0.0,0.0,0.0,38.542
13399,2019-06-01,0.0,0.0,0.0,0.164
13400,2019-06-01,11523.0,102.026,12768.0,318.487
13401,2019-06-01,0.0,0.0,0.0,129.917
13402,2019-06-01,0.0,333.599,0.0,35.786
13403,2019-06-01,0.0,399.658,0.0,0.0
13404,2019-06-01,3958.0,27.822,4508.0,3.279
13405,2019-06-01,10710.0,268.058,11830.0,624.673
13406,2019-06-01,2049.0,0.0,2637.0,0.01
13407,2019-06-01,24810.0,920.025,29200.0,675.107
13408,2019-06-01,16067.0,160.623,16524.0,55.606
13409,2019-06-01,23898.0,384.761,24456.0,145.639
13410,2019-06-01,0.0,0.0,0.0,107.945
13411,2019-06-01,3124.0,1.333,3402.0,1.134
13412,2019-06-01,57627.0,557.566,63007.0,1377.205
13413,2019-06-01,4370.0,0.0,3968.0,9.806
13414,2019-06-01,5170.0,87.889,5049.0,64.784
13415,2019-06-01,44308.0,1017.414,47750.0,1019.979
13416,2019-06-01,6452.0,150.906,6489.0,13.582
13417,2019-06-01,0.0,0.0,0.0,82.615
13418,2019-06-01,7066.0,214.165,6942.0,87.857
13419,2019-06-01,12114.0,251.142,13578.0,11.357
13420,2019-06-01,59449.0,1798.891,63337.0,145.233
13421,2019-06-01,45850.0,1077.623,63993.0,1420.545
13422,2019-06-01,3503.0,198.067,6871.0,290.655
13423,2019-06-01,1336.0,1.965,1671.0,5.667
13424,2019-06-01,22114.0,172.208,27368.0,47.713
13425,2019-06-01,3408.0,72.238,5473.0,130.892
13426,2019-06-01,5560.0,18.506,7107.0,5.503
13427,2019-06-01,1809.0,140.81,1287.0,602.959
13428,2019-06-01,136617.0,6815.502,158855.0,6256.686
13429,2019-06-01,1621.0,1.788,1609.0,24.522
13430,2019-06-01,4951.0,84.527,5709.0,225.075
13431,2019-06-01,7125.0,190.803,7438.0,298.255
13432,2019-06-01,0.0,427.879,0.0,683.689
13433,2019-06-01,392.0,0.0,686.0,1.175
13434,2019-06-01,28034.0,1118.121,37011.0,1130.671
13435,2019-06-01,1118.0,31.223,1408.0,59.127
13436,2019-06-01,19449.0,353.313,20575.0,792.608
13437,2019-06-01,0.0,0.0,0.0,162.477
13438,2019-06-01,0.0,0.0,0.0,187.204
13439,2019-06-01,0.0,0.0,0.0,234.532
13440,2019-06-01,0.0,1228.838,0.0,0.0
13441,2019-06-01,15096.0,813.145,17822.0,513.688
13442,2019-06-01,11606.0,11.132,12173.0,40.554
13443,2019-06-01,9508.0,496.659,11737.0,445.634
13444,2019-06-01,14338.0,13.887,15265.0,0.007
13445,2019-06-01,41436.0,42.122,45874.0,42.332
13446,2019-06-01,1114.0,0.0,1201.0,4.815
13447,2019-06-01,516.0,0.0,721.0,10.719
13448,2019-06-01,740.0,2.066,1010.0,0.401
13449,2019-06-01,21649.0,473.216,22893.0,797.706
13450,2019-06-01,2015.0,1.223,2246.0,7.732
13451,2019-06-01,1676.0,0.624,1884.0,1.997
13452,2019-06-01,8653.0,402.762,9072.0,519.98
13453,2019-07-01,3969.0,1.561,4200.0,101.184
13454,2019-07-01,20502.0,369.273,19483.0,211.918
13455,2019-07-01,11095.0,126.289,12879.0,409.864
13456,2019-07-01,8395.0,123.574,6145.0,106.708
13457,2019-07-01,2458.0,35.258,2213.0,73.187
13458,2019-07-01,847.0,0.02,1064.0,7.17
13459,2019-07-01,119474.0,2658.519,117020.0,2376.623
13460,2019-07-01,6832.0,41.117,6941.0,266.013
13461,2019-07-01,8231.0,3.788,7787.0,43.758
13462,2019-07-01,66794.0,641.608,49450.0,563.505
13463,2019-07-01,6090.0,341.091,4860.0,314.907
13464,2019-07-01,8449.0,4.617,7964.0,185.218
13465,2019-07-01,8837.0,157.135,7238.0,142.185
13466,2019-07-01,5041.0,0.0,4489.0,0.0
13467,2019-07-01,5153.0,177.433,4297.0,119.833
13468,2019-07-01,3209.0,9.821,2910.0,207.82
13469,2019-07-01,2681.0,284.693,3783.0,82.66
13470,2019-07-01,80868.0,2940.054,72970.0,2778.05
13471,2019-07-01,13921.0,205.403,9935.0,127.04
13472,2019-07-01,5279.0,29.232,5371.0,216.241
13473,2019-07-01,22687.0,502.826,19497.0,642.918
13474,2019-07-01,36012.0,978.965,29967.0,1424.461
13475,2019-07-01,46644.0,1720.58,42786.0,1147.53
13476,2019-07-01,8549.0,322.696,7757.0,311.793
13477,2019-07-01,548.0,0.635,251.0,2.362
13478,2019-07-01,0.0,0.0,0.0,56.029
13479,2019-07-01,6972.0,239.925,6471.0,103.254
13480,2019-07-01,9388.0,12.183,5687.0,348.186
13481,2019-07-01,129580.0,3537.864,99392.0,2693.105
13482,2019-07-01,0.0,284.105,0.0,0.0
13483,2019-07-01,55043.0,569.533,44185.0,862.567
13484,2019-07-01,2337.0,76.242,1137.0,81.951
13485,2019-07-01,0.0,0.0,0.0,1586.619
13486,2019-07-01,0.0,945.749,0.0,0.0
13487,2019-07-01,0.0,1218.192,0.0,0.0
13488,2019-07-01,24859.0,375.415,23038.0,188.225
13489,2019-07-01,32757.0,814.319,31372.0,264.083
13490,2019-07-01,13704.0,305.387,9286.0,299.657
13491,2019-07-01,10307.0,181.512,9761.0,243.778
13492,2019-07-01,15344.0,4.921,14787.0,1.063
13493,2019-07-01,10831.0,688.059,8475.0,422.67
13494,2019-07-01,4314.0,1.675,3857.0,0.089
13495,2019-07-01,70276.0,409.061,70015.0,3.193
13496,2019-07-01,20742.0,105.139,13872.0,11.085
13497,2019-07-01,37413.0,6.555,36916.0,14.632
13498,2019-07-01,2724.0,27.171,2710.0,16.063
13499,2019-07-01,12797.0,214.082,12579.0,50.328
13500,2019-07-01,11862.0,105.63,11285.0,29.156
13501,2019-07-01,9452.0,188.511,8400.0,15.008
13502,2019-07-01,4416.0,3.197,3236.0,0.612
13503,2019-07-01,12117.0,98.613,9860.0,232.35
13504,2019-07-01,7016.0,218.538,5849.0,253.295
13505,2019-07-01,3593.0,29.811,4059.0,109.925
13506,2019-07-01,59214.0,2036.167,46996.0,1199.896
13507,2019-07-01,0.0,0.0,0.0,90.329
13508,2019-07-01,7854.0,0.0,8851.0,0.0
13509,2019-07-01,10685.0,0.0,8351.0,0.0
13510,2019-07-01,633.0,2.038,366.0,122.443
13511,2019-07-01,281.0,0.213,264.0,7.345
13512,2019-07-01,0.0,0.0,0.0,46.806
13513,2019-07-01,0.0,0.0,0.0,0.061
13514,2019-07-01,15168.0,152.521,12367.0,248.368
13515,2019-07-01,0.0,0.0,0.0,81.288
13516,2019-07-01,0.0,377.424,0.0,36.762
13517,2019-07-01,0.0,276.912,0.0,0.0
13518,2019-07-01,5401.0,23.768,5093.0,1.551
13519,2019-07-01,12355.0,287.004,9770.0,629.112
13520,2019-07-01,2530.0,0.0,2148.0,0.151
13521,2019-07-01,30966.0,1043.716,24351.0,678.815
13522,2019-07-01,18021.0,201.683,16663.0,82.729
13523,2019-07-01,31106.0,528.973,21371.0,139.891
13524,2019-07-01,0.0,0.0,0.0,12.1
13525,2019-07-01,3139.0,1.836,2944.0,0.982
13526,2019-07-01,73898.0,681.688,79875.0,1340.248
13527,2019-07-01,4801.0,0.0,4464.0,11.2
13528,2019-07-01,6851.0,106.133,5044.0,78.098
13529,2019-07-01,51071.0,1010.064,46153.0,1018.28
13530,2019-07-01,8244.0,180.577,7976.0,14.8
13531,2019-07-01,8124.0,185.87,6480.0,82.889
13532,2019-07-01,13872.0,236.658,12307.0,12.13
13533,2019-07-01,68885.0,2069.864,63956.0,187.73
13534,2019-07-01,65387.0,923.857,57800.0,1815.462
13535,2019-07-01,7669.0,179.616,6250.0,297.072
13536,2019-07-01,1617.0,0.51,1677.0,1.482
13537,2019-07-01,32257.0,288.523,28619.0,103.828
13538,2019-07-01,6123.0,135.727,4239.0,100.55
13539,2019-07-01,8892.0,21.716,7782.0,6.512
13540,2019-07-01,2083.0,193.111,976.0,423.846
13541,2019-07-01,168522.0,7078.87,145423.0,6211.656
13542,2019-07-01,1995.0,4.434,1677.0,27.081
13543,2019-07-01,6692.0,122.281,5824.0,294.469
13544,2019-07-01,8283.0,240.589,6476.0,271.604
13545,2019-07-01,0.0,550.509,0.0,741.689
13546,2019-07-01,5233.0,4.468,3357.0,6.8
13547,2019-07-01,39001.0,1199.856,37145.0,1030.39
13548,2019-07-01,1926.0,37.463,1217.0,66.236
13549,2019-07-01,21442.0,371.554,20299.0,695.359
13550,2019-07-01,0.0,0.0,0.0,75.189
13551,2019-07-01,0.0,0.0,0.0,130.319
13552,2019-07-01,0.0,0.0,0.0,249.792
13553,2019-07-01,0.0,1185.445,0.0,0.0
13554,2019-07-01,20295.0,851.708,18835.0,605.208
13555,2019-07-01,13623.0,12.143,12592.0,73.465
13556,2019-07-01,14585.0,456.054,9143.0,337.003
13557,2019-07-01,15910.0,13.635,13588.0,0.008
13558,2019-07-01,58286.0,49.743,55161.0,45.077
13559,2019-07-01,1425.0,0.0,1491.0,5.121
13560,2019-07-01,551.0,0.0,736.0,12.82
13561,2019-07-01,1095.0,1.934,1164.0,0.425
13562,2019-07-01,23909.0,567.926,22996.0,710.354
13563,2019-07-01,2720.0,7.203,2567.0,6.594
13564,2019-07-01,2340.0,0.53,2383.0,0.431
13565,2019-07-01,9744.0,497.899,7816.0,599.729
13566,2019-08-01,5575.0,3.814,5017.0,90.542
13567,2019-08-01,18096.0,392.087,19464.0,172.137
13568,2019-08-01,11676.0,105.946,13914.0,370.796
13569,2019-08-01,8453.0,140.869,7521.0,91.228
13570,2019-08-01,1751.0,27.495,1808.0,48.817
13571,2019-08-01,1107.0,0.219,1319.0,9.605
13572,2019-08-01,111986.0,2686.368,113568.0,2653.345
13573,2019-08-01,6107.0,38.703,6078.0,246.305
13574,2019-08-01,6484.0,3.764,5838.0,28.538
13575,2019-08-01,44274.0,791.185,38451.0,871.684
13576,2019-08-01,5768.0,406.418,6136.0,252.336
13577,2019-08-01,7286.0,36.714,7762.0,204.751
13578,2019-08-01,7976.0,143.264,8750.0,158.552
13579,2019-08-01,4490.0,0.0,4161.0,0.0
13580,2019-08-01,4986.0,246.158,4729.0,87.605
13581,2019-08-01,3337.0,10.214,2852.0,203.664
13582,2019-08-01,2735.0,290.387,3707.0,81.007
13583,2019-08-01,74781.0,3156.68,82218.0,2902.773
13584,2019-08-01,11001.0,236.776,9019.0,134.279
13585,2019-08-01,4320.0,61.762,4837.0,244.979
13586,2019-08-01,18922.0,471.226,20497.0,887.475
13587,2019-08-01,33170.0,978.22,35479.0,1303.086
13588,2019-08-01,46541.0,1519.982,46636.0,1277.586
13589,2019-08-01,8028.0,345.085,7884.0,283.247
13590,2019-08-01,296.0,0.34,323.0,1.351
13591,2019-08-01,0.0,0.0,0.0,129.768
13592,2019-08-01,4769.0,213.564,4915.0,118.511
13593,2019-08-01,9551.0,28.699,8608.0,349.27
13594,2019-08-01,102482.0,3115.934,114701.0,2844.835
13595,2019-08-01,0.0,303.003,0.0,0.0
13596,2019-08-01,48200.0,658.334,53814.0,959.595
13597,2019-08-01,5771.0,167.754,5903.0,151.563
13598,2019-08-01,0.0,0.0,0.0,2038.9
13599,2019-08-01,0.0,1109.967,0.0,0.0
13600,2019-08-01,0.0,1678.33,0.0,0.0
13601,2019-08-01,19380.0,422.126,19425.0,226.735
13602,2019-08-01,25759.0,611.093,26672.0,236.708
13603,2019-08-01,10875.0,333.298,13126.0,280.464
13604,2019-08-01,7735.0,187.685,9730.0,177.276
13605,2019-08-01,14684.0,11.847,13965.0,0.783
13606,2019-08-01,10195.0,764.036,10871.0,434.923
13607,2019-08-01,3615.0,2.019,3155.0,0.664
13608,2019-08-01,70604.0,406.572,68933.0,6.833
13609,2019-08-01,21906.0,121.611,23547.0,13.454
13610,2019-08-01,32099.0,5.555,32591.0,14.932
13611,2019-08-01,1318.0,14.924,1487.0,15.344
13612,2019-08-01,12059.0,215.231,11503.0,44.211
13613,2019-08-01,9851.0,123.359,10328.0,44.931
13614,2019-08-01,8619.0,146.081,7861.0,21.408
13615,2019-08-01,3530.0,4.33,3161.0,1.193
13616,2019-08-01,11095.0,101.743,11998.0,196.066
13617,2019-08-01,6076.0,268.4,5519.0,276.849
13618,2019-08-01,3493.0,39.239,3732.0,95.477
13619,2019-08-01,54222.0,1650.003,48991.0,1348.846
13620,2019-08-01,10282.0,0.0,10918.0,0.0
13621,2019-08-01,9559.0,0.0,8075.0,0.0
13622,2019-08-01,442.0,5.938,323.0,86.424
13623,2019-08-01,287.0,0.315,407.0,9.897
13624,2019-08-01,0.0,0.0,0.0,50.183
13625,2019-08-01,14040.0,207.128,12683.0,311.814
13626,2019-08-01,0.0,0.0,0.0,94.65
13627,2019-08-01,0.0,410.701,0.0,54.651
13628,2019-08-01,0.0,296.653,0.0,0.0
13629,2019-08-01,4023.0,31.918,3897.0,3.831
13630,2019-08-01,11299.0,244.831,11798.0,533.585
13631,2019-08-01,2690.0,0.187,2539.0,0.532
13632,2019-08-01,23667.0,965.309,27469.0,537.758
13633,2019-08-01,16979.0,169.468,15183.0,72.466
13634,2019-08-01,27904.0,403.043,28815.0,141.448
13635,2019-08-01,3644.0,1.838,3198.0,0.527
13636,2019-08-01,69007.0,666.535,73884.0,1360.795
13637,2019-08-01,4489.0,0.0,4170.0,6.521
13638,2019-08-01,5758.0,122.946,4514.0,75.736
13639,2019-08-01,49480.0,1060.241,45164.0,1020.636
13640,2019-08-01,7438.0,157.939,6963.0,18.555
13641,2019-08-01,8055.0,196.935,6523.0,100.58
13642,2019-08-01,12467.0,219.587,13310.0,10.433
13643,2019-08-01,58497.0,2395.723,63099.0,158.099
13644,2019-08-01,58704.0,932.413,64663.0,1637.712
13645,2019-08-01,6667.0,142.829,7663.0,378.834
13646,2019-08-01,1806.0,1.901,1742.0,5.103
13647,2019-08-01,26502.0,221.068,25240.0,91.977
13648,2019-08-01,4536.0,86.973,4647.0,100.893
